,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
27229,22,KR,156438,People & Blogs,Tue,1,1
27230,22,KR,31793,People & Blogs,Tue,10,1
27231,22,KR,445226,People & Blogs,Tue,9,1
27232,24,KR,1049465,Entertainment,Mon,8,0
27233,1,KR,366252,Film & Animation,Sun,5,7
27234,22,KR,150298,People & Blogs,Thu,6,3
27235,25,KR,67909,News & Politics,Tue,2,1
27236,25,KR,1422446,News & Politics,Fri,23,4
27237,24,KR,84090,Entertainment,Mon,10,0
27238,15,KR,74452,Pets & Animals,Tue,13,1
27239,20,KR,90321,Gaming,Tue,9,1
27240,26,KR,127577,Howto & Style,Mon,10,0
27241,24,KR,410794,Entertainment,Wed,15,2
27242,25,KR,56711,News & Politics,Tue,12,1
27243,22,KR,377931,People & Blogs,Sat,17,6
27244,24,KR,1151385,Entertainment,Tue,9,1
27245,24,KR,42785,Entertainment,Mon,20,0
27246,23,KR,606907,Comedy,Mon,7,0
27247,25,KR,126589,News & Politics,Mon,12,0
27248,25,KR,197216,News & Politics,Mon,13,0
27249,10,KR,1026868,Music,Wed,23,2
27250,25,KR,1072778,News & Politics,Fri,13,4
27251,22,KR,29448,People & Blogs,Sun,22,7
27252,22,KR,54516,People & Blogs,Tue,0,1
27253,24,KR,363506,Entertainment,Mon,10,0
27254,23,KR,285080,Comedy,Tue,11,1
27255,24,KR,650573,Entertainment,Mon,8,0
27256,25,KR,643423,News & Politics,Wed,5,2
27257,23,KR,591892,Comedy,Thu,13,3
27258,24,KR,691080,Entertainment,Wed,1,2
27259,25,KR,103867,News & Politics,Thu,23,3
27260,24,KR,391486,Entertainment,Thu,4,3
27261,24,KR,1780756,Entertainment,Tue,8,1
27262,25,KR,363439,News & Politics,Wed,14,2
27263,22,KR,451884,People & Blogs,Wed,4,2
27264,25,KR,185068,News & Politics,Thu,3,3
27265,24,KR,229224,Entertainment,Thu,5,3
27266,25,KR,164870,News & Politics,Thu,10,3
27267,25,KR,85727,News & Politics,Thu,10,3
27268,22,KR,88171,People & Blogs,Thu,15,3
27269,24,KR,98779,Entertainment,Thu,6,3
27270,25,KR,318535,News & Politics,Tue,22,1
27271,22,KR,744303,People & Blogs,Wed,12,2
27272,27,KR,84537,Education,Thu,9,3
27273,25,KR,130737,News & Politics,Thu,14,3
27274,10,KR,75946,Music,Thu,9,3
27275,23,KR,308660,Comedy,Thu,11,3
27276,24,KR,14597228,Entertainment,Tue,14,1
27277,43,KR,196331,Shows,Wed,3,2
27278,1,KR,120703,Film & Animation,Thu,9,3
27279,22,KR,192153,People & Blogs,Tue,21,1
27280,25,KR,601239,News & Politics,Wed,5,2
27281,1,KR,439222,Film & Animation,Tue,3,1
27282,25,KR,139216,News & Politics,Thu,10,3
27283,24,KR,72227,Entertainment,Thu,10,3
27284,10,KR,815453,Music,Mon,8,0
27285,25,KR,44095,News & Politics,Thu,7,3
27286,24,KR,594576,Entertainment,Tue,7,1
27287,25,KR,77992,News & Politics,Thu,6,3
27288,28,KR,166767,Science & Technology,Thu,9,3
27289,29,KR,43560,Nonprofits & Activism,Thu,3,3
27290,25,KR,32887,News & Politics,Fri,0,4
27291,25,KR,66691,News & Politics,Thu,8,3
27292,25,KR,88502,News & Politics,Wed,8,2
27293,20,KR,741992,Gaming,Wed,10,2
27294,25,KR,137036,News & Politics,Sat,2,6
27295,27,KR,1407487,Education,Tue,11,1
27296,25,KR,447707,News & Politics,Tue,6,1
27297,24,KR,74850,Entertainment,Thu,6,3
27298,29,KR,34671,Nonprofits & Activism,Wed,20,2
27299,24,KR,150086,Entertainment,Wed,10,2
27300,10,KR,133062,Music,Thu,9,3
27301,15,KR,74847,Pets & Animals,Thu,8,3
27302,24,KR,222001,Entertainment,Thu,10,3
27303,25,KR,159286,News & Politics,Thu,11,3
27304,10,KR,159286,Music,Wed,15,2
27305,22,KR,100335,People & Blogs,Thu,10,3
27306,25,KR,35860,News & Politics,Fri,0,4
27307,24,KR,150070,Entertainment,Wed,7,2
27308,25,KR,75100,News & Politics,Thu,11,3
27309,24,KR,29537,Entertainment,Mon,11,0
27310,25,KR,111486,News & Politics,Wed,21,2
27311,24,KR,606150,Entertainment,Wed,10,2
27312,25,KR,17089,News & Politics,Thu,23,3
27313,24,KR,47322,Entertainment,Thu,12,3
27314,25,KR,90214,News & Politics,Wed,5,2
27315,24,KR,637052,Entertainment,Fri,8,4
27316,22,KR,17028,People & Blogs,Thu,7,3
27317,25,KR,50203,News & Politics,Thu,8,3
27318,23,KR,157628,Comedy,Wed,12,2
27319,24,KR,12704,Entertainment,Thu,11,3
27320,22,KR,483021,People & Blogs,Tue,4,1
27321,22,KR,133047,People & Blogs,Thu,13,3
27322,24,KR,220570,Entertainment,Tue,7,1
27323,15,KR,190400,Pets & Animals,Thu,3,3
27324,22,KR,21564,People & Blogs,Fri,0,4
27325,24,KR,360967,Entertainment,Sun,14,7
27326,24,KR,221488,Entertainment,Thu,9,3
27327,24,KR,684817,Entertainment,Thu,0,3
27328,43,KR,13854,Shows,Thu,10,3
27329,22,KR,79026,People & Blogs,Wed,16,2
27330,1,KR,522140,Film & Animation,Tue,5,1
27331,22,KR,93370,People & Blogs,Wed,1,2
27332,1,KR,318963,Film & Animation,Wed,9,2
27333,1,KR,162368,Film & Animation,Wed,9,2
27334,25,KR,29922,News & Politics,Wed,17,2
27335,1,KR,29922,Film & Animation,Wed,13,2
27336,22,KR,27686,People & Blogs,Thu,10,3
27337,23,KR,163700,Comedy,Thu,10,3
27338,25,KR,43892,News & Politics,Thu,5,3
27339,25,KR,40982,News & Politics,Wed,14,2
27340,20,KR,23019,Gaming,Thu,7,3
27341,22,KR,63646,People & Blogs,Wed,1,2
27342,20,KR,101735,Gaming,Wed,7,2
27343,10,KR,41394,Music,Thu,5,3
27344,10,KR,29614,Music,Wed,15,2
27345,25,KR,627538,News & Politics,Wed,1,2
27346,15,KR,1873207,Pets & Animals,Sun,9,7
27347,24,KR,13567,Entertainment,Thu,3,3
27348,25,KR,238323,News & Politics,Wed,22,2
27349,23,KR,170836,Comedy,Wed,10,2
27350,25,KR,115504,News & Politics,Thu,3,3
27351,24,KR,269483,Entertainment,Mon,14,0
27352,24,KR,14673,Entertainment,Thu,6,3
27353,25,KR,25081,News & Politics,Thu,0,3
27354,25,KR,75923,News & Politics,Thu,9,3
27355,24,KR,30575,Entertainment,Wed,7,2
27356,25,KR,121919,News & Politics,Tue,10,1
27357,24,KR,206743,Entertainment,Wed,3,2
27358,22,KR,54452,People & Blogs,Thu,10,3
27359,22,KR,85834,People & Blogs,Tue,23,1
27360,23,KR,905725,Comedy,Tue,8,1
27361,10,KR,4177468,Music,Wed,23,2
27362,25,KR,139560,News & Politics,Mon,23,0
27363,22,KR,64905,People & Blogs,Fri,10,4
27364,24,KR,71036,Entertainment,Wed,12,2
27365,10,KR,10175638,Music,Mon,9,0
27366,22,KR,18892,People & Blogs,Wed,5,2
27367,24,KR,881243,Entertainment,Sun,12,7
27368,24,KR,43190,Entertainment,Wed,16,2
27369,24,KR,105303,Entertainment,Wed,15,2
27370,24,KR,75061,Entertainment,Wed,8,2
27371,1,KR,560029,Film & Animation,Mon,14,0
27372,17,KR,1306052,Sports,Fri,0,4
27373,25,KR,218907,News & Politics,Tue,2,1
27374,22,KR,117018,People & Blogs,Sun,22,7
27375,15,KR,160804,Pets & Animals,Tue,23,1
27376,25,KR,148483,News & Politics,Tue,6,1
27377,24,KR,100232,Entertainment,Tue,10,1
27378,22,KR,89805,People & Blogs,Wed,13,2
27379,22,KR,248023,People & Blogs,Sun,10,7
27380,1,KR,271979,Film & Animation,Wed,7,2
27381,25,KR,145850,News & Politics,Tue,0,1
27382,23,KR,279631,Comedy,Tue,6,1
27383,24,KR,17829,Entertainment,Wed,7,2
27384,25,KR,461910,News & Politics,Mon,16,0
27385,23,KR,124075,Comedy,Tue,3,1
27386,26,KR,13548,Howto & Style,Wed,21,2
27387,27,KR,39743,Education,Wed,5,2
27388,17,KR,542751,Sports,Fri,0,4
27389,24,KR,68809,Entertainment,Tue,9,1
27390,20,KR,107734,Gaming,Tue,3,1
27391,23,KR,97639,Comedy,Wed,8,2
27392,24,KR,53966,Entertainment,Tue,11,1
27393,22,KR,24014,People & Blogs,Tue,15,1
27394,1,KR,181680,Film & Animation,Thu,9,3
27395,25,KR,43272,News & Politics,Thu,4,3
27396,10,KR,145594,Music,Wed,1,2
27397,24,KR,44348,Entertainment,Tue,12,1
27398,10,KR,43948,Music,Wed,18,2
27399,10,KR,1182132,Music,Wed,16,2
27400,25,KR,61063,News & Politics,Wed,6,2
27401,10,KR,1157652,Music,Thu,5,3
27402,24,KR,429871,Entertainment,Thu,15,3
27403,23,KR,137468,Comedy,Wed,8,2
27404,1,KR,238901,Film & Animation,Tue,4,1
27405,24,KR,144469,Entertainment,Tue,4,1
27406,25,KR,184088,News & Politics,Mon,12,0
27407,24,KR,30180,Entertainment,Tue,13,1
27408,25,KR,179428,News & Politics,Tue,6,1
27409,22,KR,353596,People & Blogs,Mon,10,0
27410,24,KR,544492,Entertainment,Thu,14,3
27411,25,KR,110108,News & Politics,Mon,2,0
27412,27,KR,25391,Education,Tue,14,1
27413,22,KR,753531,People & Blogs,Sun,8,7
27414,25,KR,160446,News & Politics,Thu,18,3
27415,25,KR,339296,News & Politics,Thu,23,3
27416,23,KR,632603,Comedy,Fri,3,4
27417,23,KR,932735,Comedy,Thu,13,3
27418,25,KR,449376,News & Politics,Fri,5,4
27419,22,KR,179906,People & Blogs,Fri,17,4
27420,23,KR,197794,Comedy,Fri,11,4
27421,24,KR,530138,Entertainment,Thu,4,3
27422,25,KR,811089,News & Politics,Wed,5,2
27423,25,KR,250628,News & Politics,Fri,3,4
27424,24,KR,971080,Entertainment,Wed,1,2
27425,24,KR,160483,Entertainment,Fri,7,4
27426,24,KR,104116,Entertainment,Fri,11,4
27427,25,KR,226632,News & Politics,Thu,10,3
27428,25,KR,136960,News & Politics,Fri,8,4
27429,25,KR,111217,News & Politics,Fri,10,4
27430,24,KR,343699,Entertainment,Thu,5,3
27431,25,KR,79685,News & Politics,Fri,12,4
27432,24,KR,1985016,Entertainment,Tue,8,1
27433,25,KR,123866,News & Politics,Fri,14,4
27434,23,KR,60684,Comedy,Fri,8,4
27435,22,KR,426902,People & Blogs,Fri,8,4
27436,24,KR,46482,Entertainment,Fri,11,4
27437,25,KR,435595,News & Politics,Wed,14,2
27438,25,KR,41957,News & Politics,Sat,2,6
27439,23,KR,206981,Comedy,Fri,6,4
27440,22,KR,139062,People & Blogs,Fri,9,4
27441,43,KR,66511,Shows,Fri,10,4
27442,10,KR,149820,Music,Thu,9,3
27443,24,KR,125940,Entertainment,Fri,11,4
27444,24,KR,114498,Entertainment,Fri,8,4
27445,22,KR,44190,People & Blogs,Fri,15,4
27446,25,KR,91994,News & Politics,Fri,10,4
27447,25,KR,71764,News & Politics,Fri,6,4
27448,25,KR,373313,News & Politics,Thu,11,3
27449,23,KR,471011,Comedy,Thu,11,3
27450,25,KR,30805,News & Politics,Fri,9,4
27451,1,KR,172560,Film & Animation,Thu,9,3
27452,27,KR,153920,Education,Thu,9,3
27453,24,KR,256680,Entertainment,Fri,10,4
27454,1,KR,105339,Film & Animation,Fri,9,4
27455,25,KR,20986,News & Politics,Fri,8,4
27456,1,KR,121633,Film & Animation,Fri,9,4
27457,10,KR,442167,Music,Fri,12,4
27458,24,KR,356731,Entertainment,Fri,4,4
27459,25,KR,137274,News & Politics,Fri,9,4
27460,25,KR,14646,News & Politics,Fri,15,4
27461,24,KR,126468,Entertainment,Thu,6,3
27462,22,KR,502544,People & Blogs,Wed,4,2
27463,25,KR,76679,News & Politics,Fri,10,4
27464,24,KR,9986,Entertainment,Fri,15,4
27465,25,KR,115587,News & Politics,Fri,5,4
27466,43,KR,209571,Shows,Fri,5,4
27467,25,KR,196210,News & Politics,Thu,10,3
27468,22,KR,282447,People & Blogs,Tue,21,1
27469,22,KR,67982,People & Blogs,Fri,11,4
27470,24,KR,138042,Entertainment,Fri,8,4
27471,24,KR,104554,Entertainment,Thu,10,3
27472,22,KR,8214,People & Blogs,Thu,10,3
27473,25,KR,176438,News & Politics,Sat,2,6
27474,43,KR,13564,Shows,Fri,11,4
27475,23,KR,17753,Comedy,Fri,8,4
27476,25,KR,27646,News & Politics,Fri,14,4
27477,25,KR,34257,News & Politics,Thu,23,3
27478,25,KR,81606,News & Politics,Fri,10,4
27479,1,KR,398372,Film & Animation,Tue,1,1
27480,24,KR,16801,Entertainment,Fri,6,4
27481,24,KR,113889,Entertainment,Fri,4,4
27482,22,KR,11230,People & Blogs,Fri,14,4
27483,25,KR,358791,News & Politics,Tue,22,1
27484,25,KR,49715,News & Politics,Fri,10,4
27485,15,KR,219369,Pets & Animals,Fri,11,4
27486,22,KR,835001,People & Blogs,Wed,12,2
27487,25,KR,66697,News & Politics,Fri,12,4
27488,10,KR,5294561,Music,Fri,16,4
27489,15,KR,40037,Pets & Animals,Thu,23,3
27490,24,KR,26909,Entertainment,Thu,16,3
27491,22,KR,24480,People & Blogs,Fri,10,4
27492,25,KR,716935,News & Politics,Wed,5,2
27493,24,KR,24618,Entertainment,Fri,5,4
27494,23,KR,178312,Comedy,Fri,8,4
27495,10,KR,189002,Music,Thu,9,3
27496,29,KR,58819,Nonprofits & Activism,Thu,3,3
27497,24,KR,61726,Entertainment,Fri,0,4
27498,27,KR,1521227,Education,Tue,11,1
27499,25,KR,121429,News & Politics,Fri,9,4
27500,22,KR,29737,People & Blogs,Fri,12,4
27501,22,KR,19667,People & Blogs,Thu,11,3
27502,25,KR,144226,News & Politics,Thu,23,3
27503,24,KR,15906260,Entertainment,Tue,14,1
27504,22,KR,36917,People & Blogs,Fri,8,4
27505,25,KR,43837,News & Politics,Fri,16,4
27506,43,KR,205069,Shows,Wed,3,2
27507,23,KR,132976,Comedy,Fri,8,4
27508,22,KR,15380,People & Blogs,Fri,6,4
27509,10,KR,932052,Music,Mon,8,0
27510,17,KR,261848,Sports,Fri,3,4
27511,22,KR,153521,People & Blogs,Fri,13,4
27512,24,KR,811891,Entertainment,Tue,7,1
27513,28,KR,217003,Science & Technology,Thu,9,3
27514,1,KR,165688,Film & Animation,Fri,7,4
27515,24,KR,361710,Entertainment,Thu,9,3
27516,24,KR,1086212,Entertainment,Thu,0,3
27517,25,KR,116172,News & Politics,Fri,8,4
27518,25,KR,41344,News & Politics,Fri,0,4
27519,22,KR,1582481,People & Blogs,Mon,10,0
27520,25,KR,48337,News & Politics,Thu,7,3
27521,10,KR,1421594,Music,Thu,23,3
27522,24,KR,44952,Entertainment,Mon,11,0
27523,1,KR,474742,Film & Animation,Tue,3,1
27524,15,KR,93143,Pets & Animals,Thu,8,3
27525,10,KR,67169,Music,Thu,5,3
27526,22,KR,131894,People & Blogs,Thu,10,3
27527,25,KR,76524,News & Politics,Thu,8,3
27528,24,KR,41292,Entertainment,Thu,14,3
27529,20,KR,817639,Gaming,Wed,10,2
27530,22,KR,32976,People & Blogs,Fri,0,4
27531,24,KR,231635,Entertainment,Fri,8,4
27532,25,KR,190495,News & Politics,Thu,11,3
27533,25,KR,97868,News & Politics,Wed,8,2
27534,25,KR,26371,News & Politics,Thu,23,3
27535,29,KR,42150,Nonprofits & Activism,Wed,20,2
27536,10,KR,42150,Music,Wed,15,2
27537,10,KR,1542333,Music,Thu,16,3
27538,25,KR,462256,News & Politics,Tue,6,1
27539,24,KR,488468,Entertainment,Sun,14,7
27540,24,KR,157502,Entertainment,Wed,10,2
27541,24,KR,689574,Entertainment,Wed,6,2
27542,24,KR,268024,Entertainment,Tue,7,1
27543,10,KR,257654,Music,Fri,9,4
27544,17,KR,2782899,Sports,Fri,0,4
27545,24,KR,162696,Entertainment,Wed,7,2
27546,25,KR,126123,News & Politics,Wed,21,2
27547,23,KR,209789,Comedy,Thu,10,3
27548,15,KR,268153,Pets & Animals,Thu,3,3
27549,24,KR,22650,Entertainment,Thu,3,3
27550,15,KR,206222,Pets & Animals,Thu,9,3
27551,22,KR,36400,People & Blogs,Thu,10,3
27552,24,KR,695679,Entertainment,Fri,8,4
27553,24,KR,667290,Entertainment,Wed,10,2
27554,10,KR,6988381,Music,Wed,23,2
27555,24,KR,61996,Entertainment,Thu,12,3
27556,22,KR,92642,People & Blogs,Wed,16,2
27557,10,KR,7562487,Music,Thu,12,3
27558,22,KR,552859,People & Blogs,Tue,4,1
27559,10,KR,2007110,Music,Thu,5,3
27560,10,KR,2260075,Music,Thu,4,3
27561,22,KR,101730,People & Blogs,Fri,10,4
27562,20,KR,32531,Gaming,Thu,7,3
27563,25,KR,40186,News & Politics,Thu,0,3
27564,20,KR,54202,Gaming,Fri,6,4
27565,1,KR,54202,Film & Animation,Wed,13,2
27566,24,KR,17273,Entertainment,Thu,11,3
27567,17,KR,1117281,Sports,Fri,0,4
27568,22,KR,36689,People & Blogs,Wed,22,2
27569,24,KR,617740,Entertainment,Thu,15,3
27570,1,KR,575159,Film & Animation,Tue,5,1
27571,23,KR,166880,Comedy,Wed,12,2
27572,25,KR,93140,News & Politics,Wed,5,2
27573,1,KR,335257,Film & Animation,Wed,9,2
27574,24,KR,30585,Entertainment,Fri,10,4
27575,22,KR,101459,People & Blogs,Wed,1,2
27576,22,KR,73756,People & Blogs,Wed,1,2
27577,23,KR,183496,Comedy,Wed,10,2
27578,25,KR,130563,News & Politics,Tue,10,1
27579,10,KR,912761,Music,Sat,7,6
27580,25,KR,108941,News & Politics,Sat,17,6
27581,1,KR,613968,Film & Animation,Sat,4,6
27582,24,KR,176987,Entertainment,Sat,10,6
27583,25,KR,457531,News & Politics,Thu,23,3
27584,22,KR,614860,People & Blogs,Sat,6,6
27585,25,KR,163797,News & Politics,Sat,10,6
27586,23,KR,401427,Comedy,Sat,11,6
27587,22,KR,317984,People & Blogs,Sat,16,6
27588,25,KR,667664,News & Politics,Fri,5,4
27589,23,KR,340484,Comedy,Fri,11,4
27590,23,KR,1097482,Comedy,Fri,3,4
27591,22,KR,84085,People & Blogs,Sat,14,6
27592,24,KR,992805,Entertainment,Fri,4,4
27593,24,KR,743344,Entertainment,Sat,1,6
27594,25,KR,89217,News & Politics,Sat,3,6
27595,25,KR,192122,News & Politics,Sat,6,6
27596,24,KR,320595,Entertainment,Sat,11,6
27597,22,KR,30254,People & Blogs,Sun,0,7
27598,25,KR,114106,News & Politics,Sat,11,6
27599,25,KR,506616,News & Politics,Sat,15,6
27600,24,KR,165901,Entertainment,Fri,11,4
27601,25,KR,163738,News & Politics,Sat,19,6
27602,24,KR,255414,Entertainment,Fri,7,4
27603,22,KR,155872,People & Blogs,Fri,8,4
27604,25,KR,307685,News & Politics,Fri,3,4
27605,25,KR,1065358,News & Politics,Wed,5,2
27606,22,KR,27320,People & Blogs,Sat,5,6
27607,24,KR,606883,Entertainment,Thu,4,3
27608,25,KR,55609,News & Politics,Sat,13,6
27609,22,KR,36704,People & Blogs,Sat,12,6
27610,24,KR,1088651,Entertainment,Wed,1,2
27611,22,KR,77072,People & Blogs,Sat,11,6
27612,22,KR,16476,People & Blogs,Sat,5,6
27613,25,KR,221488,News & Politics,Fri,8,4
27614,22,KR,16160,People & Blogs,Sat,1,6
27615,1,KR,126594,Film & Animation,Sat,6,6
27616,25,KR,243611,News & Politics,Sat,8,6
27617,25,KR,170796,News & Politics,Fri,10,4
27618,22,KR,39737,People & Blogs,Sat,16,6
27619,23,KR,180766,Comedy,Sat,11,6
27620,25,KR,34418,News & Politics,Sat,17,6
27621,17,KR,303754,Sports,Sat,1,6
27622,25,KR,117922,News & Politics,Fri,12,4
27623,23,KR,297792,Comedy,Sat,14,6
27624,24,KR,419021,Entertainment,Thu,5,3
27625,24,KR,29279,Entertainment,Sat,17,6
27626,25,KR,267694,News & Politics,Thu,10,3
27627,24,KR,146114,Entertainment,Sat,4,6
27628,23,KR,99156,Comedy,Fri,8,4
27629,22,KR,27848,People & Blogs,Thu,10,3
27630,10,KR,110947,Music,Sat,13,6
27631,22,KR,15364,People & Blogs,Sat,20,6
27632,22,KR,250330,People & Blogs,Fri,13,4
27633,10,KR,11310513,Music,Fri,16,4
27634,25,KR,50110,News & Politics,Sat,9,6
27635,22,KR,89162,People & Blogs,Sat,16,6
27636,25,KR,91421,News & Politics,Sat,8,6
27637,25,KR,196259,News & Politics,Sat,12,6
27638,24,KR,194718,Entertainment,Sat,4,6
27639,24,KR,21479,Entertainment,Fri,15,4
27640,26,KR,26211,Howto & Style,Sat,10,6
27641,1,KR,20459,Film & Animation,Sat,14,6
27642,24,KR,171426,Entertainment,Fri,11,4
27643,24,KR,109063,Entertainment,Sat,15,6
27644,15,KR,435734,Pets & Animals,Fri,11,4
27645,25,KR,64926,News & Politics,Sat,11,6
27646,25,KR,509266,News & Politics,Wed,14,2
27647,22,KR,181602,People & Blogs,Fri,9,4
27648,17,KR,15301,Sports,Sat,14,6
27649,10,KR,183410,Music,Thu,9,3
27650,24,KR,94940,Entertainment,Wed,21,2
27651,17,KR,13868,Sports,Sat,8,6
27652,22,KR,60615,People & Blogs,Fri,15,4
27653,24,KR,2135463,Entertainment,Tue,8,1
27654,22,KR,111591,People & Blogs,Fri,9,4
27655,24,KR,23434,Entertainment,Sat,6,6
27656,1,KR,126435,Film & Animation,Sat,10,6
27657,23,KR,45799,Comedy,Fri,22,4
27658,24,KR,28692,Entertainment,Sat,10,6
27659,25,KR,18576,News & Politics,Sat,9,6
27660,22,KR,19874,People & Blogs,Sat,7,6
27661,10,KR,633560,Music,Fri,12,4
27662,22,KR,90317,People & Blogs,Sat,12,6
27663,24,KR,300920,Entertainment,Fri,10,4
27664,22,KR,12492,People & Blogs,Tue,10,1
27665,15,KR,65872,Pets & Animals,Thu,23,3
27666,24,KR,13056,Entertainment,Sat,15,6
27667,26,KR,9045,Howto & Style,Sat,2,6
27668,23,KR,220381,Comedy,Fri,6,4
27669,1,KR,203498,Film & Animation,Thu,9,3
27670,25,KR,108176,News & Politics,Fri,10,4
27671,24,KR,217495,Entertainment,Fri,23,4
27672,43,KR,125578,Shows,Fri,10,4
27673,22,KR,100450,People & Blogs,Fri,11,4
27674,1,KR,138023,Film & Animation,Fri,9,4
27675,22,KR,50569,People & Blogs,Fri,16,4
27676,24,KR,415576,Entertainment,Sat,13,6
27677,10,KR,55016,Music,Fri,9,4
27678,1,KR,186938,Film & Animation,Fri,9,4
27679,25,KR,39435,News & Politics,Fri,9,4
27680,1,KR,704232,Film & Animation,Tue,1,1
27681,24,KR,469687,Entertainment,Fri,15,4
27682,25,KR,80875,News & Politics,Fri,6,4
27683,24,KR,13213,Entertainment,Fri,23,4
27684,1,KR,92208,Film & Animation,Sat,3,6
27685,27,KR,184396,Education,Thu,9,3
27686,1,KR,429878,Film & Animation,Fri,7,4
27687,22,KR,154297,People & Blogs,Fri,14,4
27688,1,KR,61704,Film & Animation,Sat,6,6
27689,10,KR,27677,Music,Fri,8,4
27690,25,KR,38352,News & Politics,Fri,14,4
27691,24,KR,141932,Entertainment,Thu,6,3
27692,22,KR,186219,People & Blogs,Sat,3,6
27693,43,KR,20459,Shows,Fri,11,4
27694,25,KR,305130,News & Politics,Fri,12,4
27695,23,KR,24596,Comedy,Fri,8,4
27696,25,KR,157135,News & Politics,Fri,9,4
27697,24,KR,85237,Entertainment,Sat,3,6
27698,24,KR,36890,Entertainment,Fri,5,4
27699,22,KR,38858,People & Blogs,Fri,12,4
27700,28,KR,19487,Science & Technology,Thu,3,3
27701,25,KR,216357,News & Politics,Sat,2,6
27702,24,KR,75480,Entertainment,Fri,5,4
27703,1,KR,163324,Film & Animation,Fri,9,4
27704,24,KR,175214,Entertainment,Fri,8,4
27705,25,KR,161287,News & Politics,Fri,14,4
27706,17,KR,850785,Sports,Sun,0,7
27707,25,KR,104579,News & Politics,Fri,10,4
27708,22,KR,521396,People & Blogs,Wed,4,2
27709,23,KR,259730,Comedy,Fri,8,4
27710,24,KR,112783,Entertainment,Thu,10,3
27711,22,KR,43661,People & Blogs,Fri,9,4
27712,10,KR,222184,Music,Thu,9,3
27713,10,KR,3129644,Music,Thu,23,3
27714,22,KR,26918,People & Blogs,Thu,11,3
27715,24,KR,355756,Entertainment,Sat,8,6
27716,24,KR,145240,Entertainment,Fri,4,4
27717,23,KR,179762,Comedy,Fri,8,4
27718,23,KR,4719554,Comedy,Sat,2,6
27719,22,KR,16827,People & Blogs,Fri,9,4
27720,25,KR,197568,News & Politics,Thu,10,3
27721,25,KR,807285,News & Politics,Wed,5,2
27722,22,KR,33159,People & Blogs,Fri,10,4
27723,24,KR,1574611,Entertainment,Thu,0,3
27724,24,KR,187212,Entertainment,Fri,8,4
27725,25,KR,28786,News & Politics,Sat,8,6
27726,25,KR,91668,News & Politics,Fri,10,4
27727,29,KR,68062,Nonprofits & Activism,Thu,3,3
27728,25,KR,377064,News & Politics,Tue,22,1
27729,24,KR,438527,Entertainment,Thu,9,3
27730,24,KR,33002,Entertainment,Thu,16,3
27731,22,KR,870470,People & Blogs,Wed,12,2
27732,25,KR,73971,News & Politics,Fri,12,4
27733,25,KR,18749,News & Politics,Sat,5,6
27734,10,KR,388159,Music,Fri,9,4
27735,25,KR,141609,News & Politics,Fri,9,4
27736,24,KR,985150,Entertainment,Tue,7,1
27737,24,KR,9247,Entertainment,Wed,5,2
27738,24,KR,883290,Entertainment,Fri,16,4
27739,43,KR,250696,Shows,Fri,5,4
27740,24,KR,99181,Entertainment,Fri,0,4
27741,10,KR,2930331,Music,Thu,5,3
27742,22,KR,2416713,People & Blogs,Mon,10,0
27743,27,KR,1599895,Education,Tue,11,1
27744,10,KR,1957023,Music,Sat,7,6
27745,20,KR,257212,Gaming,Sun,10,7
27746,22,KR,149432,People & Blogs,Sun,0,7
27747,22,KR,634001,People & Blogs,Sat,16,6
27748,24,KR,326907,Entertainment,Sat,10,6
27749,22,KR,181533,People & Blogs,Sun,1,7
27750,24,KR,64325,Entertainment,Sun,9,7
27751,10,KR,10666323,Music,Sun,15,7
27752,26,KR,312100,Howto & Style,Sun,11,7
27753,26,KR,212532,Howto & Style,Sun,10,7
27754,23,KR,586487,Comedy,Sat,11,6
27755,22,KR,98043,People & Blogs,Sun,15,7
27756,25,KR,222587,News & Politics,Sat,17,6
27757,22,KR,765496,People & Blogs,Sat,6,6
27758,10,KR,14171087,Music,Sun,4,7
27759,24,KR,1455357,Entertainment,Fri,4,4
27760,25,KR,495160,News & Politics,Thu,23,3
27761,23,KR,304329,Comedy,Sun,10,7
27762,25,KR,800967,News & Politics,Fri,5,4
27763,24,KR,160065,Entertainment,Mon,0,0
27764,1,KR,932671,Film & Animation,Sat,4,6
27765,23,KR,413710,Comedy,Fri,11,4
27766,24,KR,964973,Entertainment,Sat,1,6
27767,24,KR,126533,Entertainment,Sat,13,6
27768,23,KR,1377862,Comedy,Fri,3,4
27769,25,KR,288115,News & Politics,Sat,19,6
27770,1,KR,174364,Film & Animation,Sat,13,6
27771,23,KR,1040486,Comedy,Sat,14,6
27772,22,KR,258128,People & Blogs,Sun,14,7
27773,25,KR,998149,News & Politics,Sat,15,6
27774,23,KR,281107,Comedy,Sun,11,7
27775,24,KR,506007,Entertainment,Sat,11,6
27776,27,KR,132452,Education,Wed,17,2
27777,24,KR,17657,Entertainment,Mon,1,0
27778,25,KR,60833,News & Politics,Sun,23,7
27779,25,KR,53805,News & Politics,Sun,15,7
27780,25,KR,33617,News & Politics,Mon,0,0
27781,24,KR,58395,Entertainment,Sun,3,7
27782,24,KR,259548,Entertainment,Wed,21,2
27783,1,KR,190422,Film & Animation,Sat,10,6
27784,25,KR,106456,News & Politics,Sat,3,6
27785,24,KR,160528,Entertainment,Sun,16,7
27786,22,KR,41385,People & Blogs,Sat,20,6
